"staSeq","date","sampYr","lev1Name","lev1Memb","lev2Name","lev2Memb","levPropNum","taxa","hq","hydroID"
14721,"2013-09-30",2013,4,1,4,0,4,"bug",0,201493578
14721,"2012-09-19",2012,4,1,4,0,4,"bug",0,201493578
14721,"2003-08-04",2003,3,0.98425197,2,0.015748031,2.984251973,"fish",0,201493578
14721,"2014-09-16",2014,3,0.708333333,4,0.291666667,3.291666667,"bug",0,201493578
14721,"2007-09-21",2007,3,1,3,0,3,"bug",0,201493578
14721,"2010-10-05",2010,3,1,3,0,3,"bug",0,201493578
14722,"2007-07-02",2007,4,1,NA,0,4,"fish",0,201493826
14722,"2000-11-03",2000,4,1,4,0,4,"bug",0,201493826
14722,"2001-07-18",2001,3,0.916666667,4,0.08333333,3.08333332,"fish",0,201493826
14723,"2010-10-08",2010,5,1,5,0,5,"bug",0,201495177
14723,"2010-07-29",2010,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201495177
14723,"2001-06-22",2001,5,0.5,6,0.5,5.5,"fish",0,201495177
14724,"2010-09-27",2010,3,1,3,0,3,"bug",0,201493592
14724,"2000-11-03",2000,4,0.5,5,0.5,4.5,"bug",0,201493592
14724,"2014-10-06",2014,3,0.5,4,0.5,3.5,"bug",0,201493592
14724,"2010-07-07",2010,4,1,NA,0,4,"fish",0,201493592
14725,"2000-10-19",2000,5,1,5,0,5,"bug",0,201493655
14726,"2001-07-27",2001,3,1,NA,0,3,"fish",0,201496286
14727,"2001-07-12",2001,5,1,NA,0,5,"fish",0,201494497
14727,"2000-10-31",2000,4,0.720812183,3,0.279187817,3.720812183,"bug",0,201494497
14727,"2016-08-31",2016,6,0.61627907,5,0.38372093,5.616279071,"fish",0,201494497
14727,"2013-10-02",2013,5,1,5,0,5,"bug",0,201494497
14727,"2016-09-26",2016,4,1,4,0,4,"bug",0,201494497
14727,"2010-07-07",2010,5,1,NA,0,5,"fish",0,201494497
14727,"2013-08-02",2013,6,1,NA,0,6,"fish",0,201494497
14727,"1993-06-24",1993,3,0.5,4,0.5,3.5,"fish",0,201494497
14727,"2010-10-08",2010,3,0.5,4,0.5,3.5,"bug",0,201494497
14728,"2001-06-22",2001,6,1,NA,0,6,"fish",0,201495174
14728,"1993-06-30",1993,6,1,NA,0,6,"fish",0,201495174
14730,"1993-06-30",1993,6,1,NA,0,6,"fish",0,201495358
14730,"2001-06-22",2001,6,1,NA,0,6,"fish",0,201495358
14731,"2014-10-06",2014,2,1,2,0,2,"bug",1,201493122
14731,"2000-11-02",2000,3,1,3,0,3,"bug",0,201493122
14731,"2018-07-31",2018,3,1,NA,0,3,"fish",0,201493122
14731,"2010-09-27",2010,3,1,3,0,3,"bug",0,201493122
14732,"2014-10-15",2014,3,1,3,0,3,"bug",0,201492953
14732,"2010-10-12",2010,4,1,4,0,4,"bug",0,201492953
14732,"2000-11-02",2000,3,1,3,0,3,"bug",0,201492953
14732,"2010-07-06",2010,4,0.538461538,5,0.46153846,4.461538454,"fish",0,201492953
14733,"2010-07-06",2010,4,0.7,3,0.3,3.7,"fish",0,201493830
14733,"2010-09-27",2010,5,1,5,0,5,"bug",0,201493830
14733,"2014-10-06",2014,5,0.532608696,4,0.467391304,4.532608696,"bug",0,201493830
14733,"2000-11-02",2000,5,1,5,0,5,"bug",0,201493830
14733,"2001-07-18",2001,4,0.785714286,5,0.18095238,4.147619043,"fish",0,201493830
14733,"1993-08-23",1993,4,0.944444444,5,0.03333333,4.011111094,"fish",0,201493830
14734,"2000-10-26",2000,4,0.79245283,3,0.20754717,3.79245283,"bug",0,201492335
14734,"2014-10-09",2014,4,1,4,0,4,"bug",0,201492335
14734,"2010-10-04",2010,3,1,3,0,3,"bug",0,201492335
14734,"2010-07-01",2010,4,1,NA,0,4,"fish",0,201492335
14735,"2010-07-01",2010,3,0.83333333,2,0.166666667,2.833333323,"fish",0,201492476
14735,"2000-10-26",2000,3,1,3,0,3,"bug",0,201492476
14735,"2007-09-18",2007,4,1,4,0,4,"bug",0,201492476
14735,"2010-10-04",2010,4,1,4,0,4,"bug",0,201492476
14735,"1993-07-20",1993,4,1,NA,0,4,"fish",0,201492476
14736,"2010-10-04",2010,3,0.75,2,0.25,2.75,"bug",0,201492562
14736,"2010-06-02",2010,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201492562
14736,"2000-10-26",2000,3,1,3,0,3,"bug",0,201492562
14738,"2010-07-01",2010,4,1,NA,0,4,"fish",0,201492694
14738,"2010-10-04",2010,3,1,3,0,3,"bug",0,201492694
14738,"2014-10-09",2014,3,1,3,0,3,"bug",0,201492694
14738,"2000-10-20",2000,3,1,3,0,3,"bug",0,201492694
14739,"2001-07-18",2001,3,1,NA,0,3,"fish",0,201492324
14739,"2010-07-01",2010,4,0.8030303,3,0.196969697,3.803030291,"fish",0,201492324
14739,"1993-08-11",1993,3,1,NA,0,3,"fish",0,201492324
14739,"2000-10-20",2000,3,1,3,0,3,"bug",0,201492324
14739,"2014-10-09",2014,4,1,4,0,4,"bug",0,201492324
14739,"2010-10-04",2010,3,1,3,0,3,"bug",0,201492324
14740,"2018-10-11",2018,3,1,3,0,3,"bug",0,NA
14740,"2013-09-18",2013,3,1,3,0,3,"bug",0,NA
14740,"2016-10-26",2016,3,1,3,0,3,"bug",0,NA
14740,"2011-07-28",2011,3,0.5,4,0.5,3.5,"fish",0,NA
14740,"2011-11-16",2011,3,1,3,0,3,"bug",0,NA
14740,"1991-07-01",1991,4,1,NA,0,4,"fish",0,NA
14740,"2013-06-24",2013,3,0.5,4,0.5,3.5,"fish",0,NA
14740,"2000-10-23",2000,3,1,3,0,3,"bug",0,NA
14740,"2016-08-25",2016,3,0.5,4,0.5,3.5,"fish",0,NA
14740,"2003-10-20",2003,3,1,3,0,3,"bug",0,NA
14741,"2011-06-20",2011,5,1,NA,0,5,"fish",0,NA
14741,"2016-10-19",2016,3,0.5,4,0.5,3.5,"bug",0,NA
14741,"2000-10-23",2000,4,0.75,3,0.25,3.75,"bug",0,NA
14741,"2016-06-29",2016,3,0.5,4,0.5,3.5,"fish",0,NA
14741,"2003-10-20",2003,3,1,3,0,3,"bug",0,NA
14741,"2008-06-30",2008,4,0.75,3,0.25,3.75,"fish",0,NA
14741,"2013-06-24",2013,5,1,NA,0,5,"fish",0,NA
14741,"2011-11-08",2011,4,0.542372881,3,0.457627119,3.542372881,"bug",0,NA
14741,"2013-10-07",2013,4,0.962457338,3,0.0375,3.962457338,"bug",0,NA
14763,"2010-07-16",2010,2,0.712643678,3,0.28735632,2.287356316,"fish",1,201493290
14773,"2010-07-29",2010,5,1,NA,0,5,"fish",0,201494955
14773,"2019-08-23",2019,4,1,NA,0,4,"fish",0,201494955
14773,"2019-10-07",2019,5,0.75,6,0.25,5.25,"bug",0,201494955
14773,"2001-06-22",2001,5,1,NA,0,5,"fish",0,201494955
14774,"2010-07-29",2010,2,0.75,3,0.25,2.25,"fish",1,201495206
14774,"2001-06-22",2001,2,1,NA,0,2,"fish",1,201495206
14774,"2012-07-13",2012,2,0.5,3,0.5,2.5,"fish",0,201495206
14778,"2012-06-20",2012,5,0.66666667,4,0.333333333,4.666666683,"fish",0,201496206
14779,"1991-08-12",1991,4,1,NA,0,4,"fish",0,201496256
14780,"1993-09-01",1993,3,1,NA,0,3,"fish",0,201496333
14783,"2001-07-27",2001,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201496438
14784,"1991-07-24",1991,4,1,NA,0,4,"fish",0,201496288
14785,"2000-07-24",2000,4,1,NA,0,4,"fish",0,201495502
14785,"2001-07-16",2001,4,1,NA,0,4,"fish",0,201495502
14785,"1991-08-06",1991,3,0.696078431,4,0.30392157,3.303921574,"fish",0,201495502
14790,"2019-06-25",2019,3,1,NA,0,3,"fish",0,201495550
14792,"2016-07-20",2016,3,1,NA,0,3,"fish",0,201495150
14792,"2014-10-03",2014,5,1,5,0,5,"bug",0,201495150
14792,"2011-08-25",2011,3,0.958937198,4,0.0410628,3.041062794,"fish",0,201495150
14792,"2013-08-15",2013,3,1,NA,0,3,"fish",0,201495150
14792,"2006-06-16",2006,4,0.65482696,3,0.345173042,3.654826966,"fish",0,201495150
14792,"2011-11-14",2011,5,1,5,0,5,"bug",0,201495150
14792,"2013-09-23",2013,5,1,5,0,5,"bug",0,201495150
14792,"2006-10-06",2006,5,1,5,0,5,"bug",0,201495150
14799,"2007-09-14",2007,5,0.74074074,4,0.259259259,4.740740737,"fish",0,201494161
14799,"2008-09-05",2008,4,1,NA,0,4,"fish",0,201494161
14799,"2009-09-10",2009,4,1,NA,0,4,"fish",0,201494161
14799,"2020-10-21",2020,5,1,5,0,5,"bug",0,201494161
14800,"2019-09-18",2019,4,1,NA,0,4,"fish",0,201494013
14800,"2010-09-10",2010,5,1,NA,0,5,"fish",0,201494013
14800,"2018-10-17",2018,5,0.96551724,4,0.0345,4.965517234,"bug",0,201494013
14800,"2013-09-03",2013,4,1,NA,0,4,"fish",0,201494013
14800,"2016-08-27",2016,5,1,NA,0,5,"fish",0,201494013
14800,"2020-10-21",2020,5,0.99521531,4,0.00478,4.995215306,"bug",0,201494013
14800,"2011-11-09",2011,4,0.974358974,3,0.0256,3.974358974,"bug",0,201494013
14800,"2006-10-19",2006,4,1,4,0,4,"bug",0,201494013
14800,"2016-10-05",2016,5,1,5,0,5,"bug",0,201494013
14800,"2017-10-11",2017,4,1,4,0,4,"bug",0,201494013
14800,"2013-09-16",2013,4,0.705069124,5,0.294930876,4.294930876,"bug",0,201494013
14800,"2006-09-08",2006,5,1,NA,0,5,"fish",0,201494013
14800,"2004-10-18",2004,3,1,3,0,3,"bug",0,201494013
14800,"2009-09-10",2009,4,1,NA,0,4,"fish",0,201494013
14804,"2006-10-05",2006,3,1,3,0,3,"bug",0,201491115
14804,"2011-06-06",2011,4,1,NA,0,4,"fish",0,201491115
14804,"2006-06-14",2006,4,1,NA,0,4,"fish",0,201491115
14804,"1992-07-13",1992,4,0.98664122,3,0.013358779,3.986641216,"fish",0,201491115
14804,"2011-11-08",2011,3,1,3,0,3,"bug",0,201491115
14804,"2015-09-21",2015,3,1,3,0,3,"bug",0,201491115
14813,"2018-08-08",2018,2,1,NA,0,2,"fish",1,201489083
14813,"2016-10-06",2016,3,0.5,4,0.5,3.5,"bug",0,201489083
14813,"2006-08-23",2006,6,0.66666667,5,0.333333333,5.666666687,"fish",0,201489083
14813,"1992-10-06",1992,2,0.722222222,3,0.27777778,2.277777784,"fish",1,201489083
14813,"2011-11-07",2011,3,0.990147783,4,0.00985,3.009852217,"bug",0,201489083
14813,"2016-07-21",2016,2,0.626482213,3,0.37351779,2.373517797,"fish",1,201489083
14813,"2011-06-22",2011,2,1,NA,0,2,"fish",1,201489083
14819,"2008-06-20",2008,2,0.611111111,3,0.38888889,2.388888892,"fish",1,201490167
14819,"1988-09-22",1988,3,0.75,4,0.25,3.25,"fish",0,201490167
14819,"1999-09-04",1999,3,0.75274725,2,0.247252747,2.752747245,"fish",0,201490167
14819,"2010-06-03",2010,2,0.75,3,0.25,2.25,"fish",1,201490167
14820,"1999-09-04",1999,4,1,NA,0,4,"fish",0,201489951
14821,"1999-09-04",1999,5,1,NA,0,5,"fish",0,201490016
14825,"2009-10-01",2009,5,1,5,0,5,"bug",0,201493244
14825,"2017-10-11",2017,5,0.83817427,4,0.161825726,4.838174255,"bug",0,201493244
14825,"2007-09-26",2007,5,1,5,0,5,"bug",0,201493244
14825,"2018-10-22",2018,5,1,5,0,5,"bug",0,201493244
14825,"2011-08-24",2011,4,1,NA,0,4,"fish",0,201493244
14825,"2014-09-23",2014,5,1,5,0,5,"bug",0,201493244
14825,"2015-09-24",2015,5,1,5,0,5,"bug",0,201493244
14825,"2019-10-02",2019,5,1,5,0,5,"bug",0,201493244
14825,"2012-10-04",2012,5,0.735177866,4,0.264822134,4.735177866,"bug",0,201493244
14825,"2006-10-25",2006,5,1,5,0,5,"bug",0,201493244
14825,"2008-10-15",2008,5,1,5,0,5,"bug",0,201493244
14825,"2004-10-06",2004,5,1,5,0,5,"bug",0,201493244
14825,"2005-07-28",2005,4,0.883301708,5,0.11669829,4.116698281,"fish",0,201493244
14826,"2011-08-17",2011,3,1,NA,0,3,"fish",0,201490718
14827,"1989-08-29",1989,5,0.75,4,0.25,4.75,"fish",0,201490718
14828,"2018-10-23",2018,4,0.6367713,3,0.3632287,3.636771299,"bug",0,201491672
14828,"2017-10-05",2017,3,0.898305085,4,0.10169492,3.101694934,"bug",0,201491672
14839,"2002-06-27",2002,3,0.976190476,5,0.02380952,3.047619029,"fish",0,201487691
14840,"2002-06-27",2002,3,1,NA,0,3,"fish",0,201488932
14840,"2002-10-28",2002,2,1,2,0,2,"bug",1,201488932
14840,"2017-08-14",2017,3,1,NA,0,3,"fish",0,201488932
14840,"2012-10-17",2012,2,1,2,0,2,"bug",1,201488932
14841,"2002-10-21",2002,3,0.753968254,4,0.246031746,3.246031746,"bug",0,201490922
14841,"2012-07-26",2012,3,0.75,4,0.25,3.25,"fish",0,201490922
14841,"2012-09-24",2012,4,0.554621849,5,0.445378151,4.445378151,"bug",0,201490922
14841,"2010-09-29",2010,3,1,3,0,3,"bug",0,201490922
14841,"2008-06-03",2008,3,0.75,4,0.25,3.25,"fish",0,201490922
14841,"2002-07-18",2002,2,0.57366985,3,0.42633015,2.42633015,"fish",1,201490922
14841,"2008-09-24",2008,3,1,3,0,3,"bug",0,201490922
14841,"2009-06-05",2009,3,1,NA,0,3,"fish",0,201490922
14842,"2014-09-24",2014,4,1,4,0,4,"bug",0,201489763
14842,"2008-09-17",2008,3,1,3,0,3,"bug",0,201489763
14842,"2012-10-10",2012,3,1,3,0,3,"bug",0,201489763
14842,"2002-06-25",2002,4,1,NA,0,4,"fish",0,201489763
14842,"2002-10-08",2002,2,0.865853659,3,0.134146341,2.134146341,"bug",1,201489763
14842,"2008-06-20",2008,3,0.75,4,0.25,3.25,"fish",0,201489763
14842,"2011-07-11",2011,4,0.75,3,0.25,3.75,"fish",0,201489763
14842,"2015-09-23",2015,3,0.611111111,2,0.388888889,2.611111111,"bug",0,201489763
14843,"2012-10-03",2012,3,0.727272727,2,0.272727273,2.727272727,"bug",0,201488861
14843,"2002-10-08",2002,2,1,2,0,2,"bug",1,201488861
14843,"2002-07-02",2002,2,0.722222222,3,0.27777778,2.277777784,"fish",1,201488861
14844,"2002-07-08",2002,3,0.5,4,0.5,3.5,"fish",0,201493171
14844,"2002-10-30",2002,3,1,3,0,3,"bug",0,201493171
14845,"1992-07-08",1992,3,1,NA,0,3,"fish",0,201493961
14845,"2002-10-29",2002,3,1,3,0,3,"bug",0,201493961
14845,"2002-07-08",2002,3,1,NA,0,3,"fish",0,201493961
14846,"2002-10-29",2002,2,1,2,0,2,"bug",1,201495052
14846,"2002-07-08",2002,2,0.75,3,0.25,2.25,"fish",1,201495052
14848,"2002-07-16",2002,5,1,NA,0,5,"fish",0,201494782
14848,"2002-10-02",2002,6,0.75,5,0.25,5.75,"bug",0,201494782
14849,"2002-07-23",2002,4,1,NA,0,4,"fish",0,201496298
14849,"2002-11-05",2002,5,0.75,4,0.25,4.75,"bug",0,201496298
14850,"2002-07-23",2002,2,0.72580645,1,0.274193548,1.725806448,"fish",1,201495886
14851,"2002-07-22",2002,5,1,NA,0,5,"fish",0,201497218
14852,"2002-10-31",2002,5,1,5,0,5,"bug",0,201496671
14852,"2002-07-22",2002,5,1,NA,0,5,"fish",0,201496671
14853,"2002-10-03",2002,5,1,5,0,5,"bug",0,201496896
14853,"2002-09-05",2002,4,1,NA,0,4,"fish",0,201496896
14853,"2006-11-29",2006,4,1,4,0,4,"bug",0,201496896
14854,"2002-07-11",2002,5,1,NA,0,5,"fish",0,201496074
14856,"2002-06-28",2002,5,1,NA,0,5,"fish",0,201495357
14856,"2002-10-09",2002,3,1,3,0,3,"bug",0,201495357
14857,"1989-07-20",1989,1,1,NA,0,1,"fish",1,201494722
14857,"2002-07-11",2002,1,1,NA,0,1,"fish",1,201494722
14857,"2011-07-27",2011,2,1,NA,0,2,"fish",1,201494722
14857,"2002-10-09",2002,3,0.635135135,2,0.364864865,2.635135135,"bug",0,201494722
14858,"2002-10-07",2002,2,1,2,0,2,"bug",1,201491701
14858,"2002-07-11",2002,2,0.75,3,0.25,2.25,"fish",1,201491701
14859,"2002-07-03",2002,3,1,NA,0,3,"fish",0,201493477
14859,"2002-10-24",2002,3,1,3,0,3,"bug",0,201493477
14860,"2002-10-15",2002,3,1,3,0,3,"bug",0,201494127
14860,"1993-07-14",1993,3,0.5,4,0.5,3.5,"fish",0,201494127
14860,"2002-07-03",2002,2,0.75,3,0.25,2.25,"fish",1,201494127
14861,"2002-10-15",2002,3,1,3,0,3,"bug",0,201494339
14862,"2002-07-02",2002,5,1,NA,0,5,"fish",0,201492616
14862,"2002-10-15",2002,3,1,3,0,3,"bug",0,201492616
14863,"1994-07-07",1994,1,1,NA,0,1,"fish",1,201484795
14863,"2019-06-07",2019,1,1,NA,0,1,"fish",1,201484795
14863,"2009-06-04",2009,3,1,NA,0,3,"fish",0,201484795
14863,"2002-10-17",2002,3,1,3,0,3,"bug",0,201484795
14863,"2002-07-01",2002,1,1,NA,0,1,"fish",1,201484795
14863,"2015-11-17",2015,2,0.6,3,0.4,2.4,"bug",1,201484795
14863,"2009-10-22",2009,2,1,2,0,2,"bug",1,201484795
14863,"2017-08-01",2017,2,1,NA,0,2,"fish",1,201484795
14865,"2002-07-15",2002,5,1,NA,0,5,"fish",0,201488696
14866,"2014-10-08",2014,2,1,2,0,2,"bug",1,201486633
14866,"1994-08-24",1994,3,1,NA,0,3,"fish",0,201486633
14866,"2007-08-24",2007,3,0.730263158,4,0.26973684,3.269736834,"fish",0,201486633
14866,"2002-10-10",2002,2,1,2,0,2,"bug",1,201486633
14866,"2002-07-15",2002,3,1,NA,0,3,"fish",0,201486633
14866,"2015-10-01",2015,2,1,2,0,2,"bug",1,201486633
14866,"2012-10-12",2012,2,1,2,0,2,"bug",1,201486633
14870,"2006-06-22",2006,3,1,NA,0,3,"fish",0,201494563
14878,"2002-07-01",2002,5,1,NA,0,5,"fish",0,201487805
14878,"1994-08-04",1994,4,1,NA,0,4,"fish",0,201487805
14879,"2002-07-02",2002,4,1,NA,0,4,"fish",0,201490672
14880,"2011-11-14",2011,3,0.6,2,0.4,2.6,"bug",0,201488953
14880,"2012-07-19",2012,2,1,NA,0,2,"fish",1,201488953
14880,"2019-07-15",2019,1,1,NA,0,1,"fish",1,201488953
14880,"2011-07-07",2011,1,1,NA,0,1,"fish",1,201488953
14880,"2016-09-14",2016,1,1,NA,0,1,"fish",1,201488953
14880,"2002-10-21",2002,2,0.833333333,3,0.166666667,2.166666667,"bug",1,201488953
14880,"2002-07-25",2002,1,1,NA,0,1,"fish",1,201488953
14880,"2016-10-07",2016,3,1,3,0,3,"bug",0,201488953
14885,"2014-10-08",2014,3,1,3,0,3,"bug",0,201492931
14888,"2002-07-01",2002,4,1,NA,0,4,"fish",0,201489847
14888,"1994-07-14",1994,3,0.5,4,0.5,3.5,"fish",0,201489847
14888,"2009-11-03",2009,2,1,2,0,2,"bug",1,201489847
14888,"2009-06-03",2009,4,1,NA,0,4,"fish",0,201489847
14888,"2014-10-21",2014,3,1,3,0,3,"bug",0,201489847
14888,"2002-10-17",2002,3,1,3,0,3,"bug",0,201489847
14888,"2019-07-18",2019,4,1,NA,0,4,"fish",0,201489847
14923,"1991-11-08",1991,5,1,5,0,5,"bug",0,201493343
14967,"1991-07-09",1991,4,1,NA,0,4,"fish",0,201494189
14968,"2004-11-08",2004,4,1,4,0,4,"bug",0,201494170
14969,"2004-11-08",2004,5,1,5,0,5,"bug",0,201494164
14971,"1991-07-31",1991,3,0.75,2,0.25,2.75,"fish",0,201493846
14982,"1999-07-19",1999,5,0.66666667,4,0.333333333,4.666666683,"fish",0,201494373
14983,"2008-09-16",2008,4,0.5,5,0.5,4.5,"bug",0,201491557
14983,"2010-09-21",2010,5,1,5,0,5,"bug",0,201491557
14983,"2017-06-21",2017,4,1,NA,0,4,"fish",0,201491557
14984,"2000-09-18",2000,4,1,NA,0,4,"fish",0,201492749
14984,"2006-10-11",2006,5,0.75,6,0.25,5.25,"bug",0,201492749
14996,"2003-06-30",2003,4,0.944444444,5,0.05555556,4.055555578,"fish",0,201487339
14997,"2003-07-22",2003,3,0.75,4,0.25,3.25,"fish",0,201487925
14997,"2004-11-01",2004,2,1,2,0,2,"bug",1,201487925
14997,"2012-10-16",2012,2,0.5,3,0.5,2.5,"bug",0,201487925
14998,"2004-10-29",2004,4,1,4,0,4,"bug",0,201486346
14998,"2003-06-30",2003,5,1,NA,0,5,"fish",0,201486346
14999,"2003-06-20",2003,3,0.97368421,2,0.026315789,2.973684209,"fish",0,201486380
14999,"2009-11-04",2009,3,1,3,0,3,"bug",0,201486380
15000,"2003-07-08",2003,4,1,NA,0,4,"fish",0,201490054
15001,"2017-06-30",2017,3,1,NA,0,3,"fish",0,201489107
15001,"2003-07-22",2003,2,1,NA,0,2,"fish",1,201489107
15001,"2004-11-01",2004,2,1,2,0,2,"bug",1,201489107
15002,"1989-10-03",1989,4,1,NA,0,4,"fish",0,201488079
15002,"2010-08-13",2010,5,1,NA,0,5,"fish",0,201488079
15003,"2014-10-09",2014,3,1,3,0,3,"bug",0,201487666
15003,"2004-10-29",2004,2,0.5,3,0.5,2.5,"bug",0,201487666
15003,"1994-08-16",1994,4,1,NA,0,4,"fish",0,201487666
15003,"2003-06-20",2003,3,0.5,4,0.5,3.5,"fish",0,201487666
15004,"2004-10-27",2004,3,1,3,0,3,"bug",0,201492291
15004,"2016-09-27",2016,5,0.66108787,4,0.338912134,4.661087886,"bug",0,201492291
15004,"2003-08-26",2003,5,1,NA,0,5,"fish",0,201492291
15005,"2004-10-27",2004,3,1,3,0,3,"bug",0,201492351
15005,"2011-11-09",2011,3,1,3,0,3,"bug",0,201492351
15005,"2003-06-24",2003,3,1,NA,0,3,"fish",0,201492351
15005,"2013-07-26",2013,4,0.68518519,3,0.314814815,3.685185204,"fish",0,201492351
15005,"2016-06-17",2016,3,1,NA,0,3,"fish",0,201492351
15005,"2008-10-08",2008,3,1,3,0,3,"bug",0,201492351
15005,"2006-06-23",2006,4,0.85980149,3,0.140198511,3.859801493,"fish",0,201492351
15005,"2013-09-19",2013,3,0.548387097,4,0.451612903,3.451612903,"bug",0,201492351
15005,"2006-09-28",2006,3,1,3,0,3,"bug",0,201492351
15005,"2011-07-20",2011,4,1,NA,0,4,"fish",0,201492351
15006,"2008-07-10",2008,4,1,NA,0,4,"fish",0,201490199
15006,"2008-10-06",2008,4,1,4,0,4,"bug",0,201490199
15006,"2004-10-29",2004,5,1,5,0,5,"bug",0,201490199
15006,"2003-07-29",2003,5,1,NA,0,5,"fish",0,201490199
15007,"1994-07-05",1994,3,0.75,2,0.25,2.75,"fish",0,201490302
15007,"2003-07-29",2003,4,0.75,3,0.25,3.75,"fish",0,201490302
15007,"2004-10-29",2004,2,1,2,0,2,"bug",1,201490302
15007,"2014-10-08",2014,2,0.5,3,0.5,2.5,"bug",0,201490302
15008,"2003-07-18",2003,4,1,NA,0,4,"fish",0,201489501
15008,"2014-10-07",2014,4,0.846153846,3,0.153846154,3.846153846,"bug",0,201489501
15008,"2004-10-27",2004,3,0.75,2,0.25,2.75,"bug",0,201489501
15008,"2015-10-06",2015,4,1,4,0,4,"bug",0,201489501
15009,"2011-07-15",2011,3,1,NA,0,3,"fish",0,201493928
15010,"2009-07-20",2009,3,1,NA,0,3,"fish",0,201492873
15010,"2003-06-25",2003,3,1,NA,0,3,"fish",0,201492873
15010,"2010-09-15",2010,3,1,3,0,3,"bug",0,201492873
15010,"2004-10-27",2004,3,1,3,0,3,"bug",0,201492873
15010,"2008-10-16",2008,3,1,3,0,3,"bug",0,201492873
15010,"2009-11-16",2009,3,0.916666667,2,0.0833,2.916666667,"bug",0,201492873
15011,"2003-07-18",2003,5,1,NA,0,5,"fish",0,201491385
15011,"2004-10-27",2004,3,1,3,0,3,"bug",0,201491385
15011,"1993-07-07",1993,5,1,NA,0,5,"fish",0,201491385
15012,"2003-07-07",2003,3,1,NA,0,3,"fish",0,201495076
15012,"2004-10-27",2004,3,1,3,0,3,"bug",0,201495076
15013,"2016-09-19",2016,4,1,4,0,4,"bug",0,201495433
15013,"2009-09-15",2009,3,1,3,0,3,"bug",0,201495433
15013,"2013-09-24",2013,4,1,4,0,4,"bug",0,201495433
15013,"2008-10-23",2008,4,1,4,0,4,"bug",0,201495433
15013,"2004-10-28",2004,4,1,4,0,4,"bug",0,201495433
15013,"2013-07-03",2013,2,0.5,3,0.5,2.5,"fish",0,201495433
15013,"2003-07-09",2003,3,0.93856655,2,0.061433447,2.938566544,"fish",0,201495433
15013,"2011-07-12",2011,3,1,NA,0,3,"fish",0,201495433
15013,"2007-10-03",2007,3,0.5,4,0.5,3.5,"bug",0,201495433
15013,"2007-07-12",2007,3,0.70863309,2,0.291366906,2.708633083,"fish",0,201495433
15013,"2011-10-18",2011,4,0.5,5,0.5,4.5,"bug",0,201495433
15013,"2010-09-27",2010,3,0.5,4,0.5,3.5,"bug",0,201495433
15013,"2009-07-01",2009,2,0.5,3,0.5,2.5,"fish",0,201495433
15014,"2012-06-20",2012,3,1,NA,0,3,"fish",0,201494591
15014,"2003-07-02",2003,3,1,NA,0,3,"fish",0,201494591
15014,"2004-10-28",2004,2,0.5,3,0.5,2.5,"bug",0,201494591
15014,"1989-07-31",1989,2,1,NA,0,2,"fish",1,201494591
15015,"2013-07-19",2013,5,1,NA,0,5,"fish",0,201493547
15015,"2004-10-28",2004,2,0.5,3,0.5,2.5,"bug",0,201493547
15015,"2013-10-01",2013,5,1,5,0,5,"bug",0,201493547
15015,"1993-06-22",1993,5,0.55042017,4,0.449579832,4.550420178,"fish",0,201493547
15015,"2003-07-28",2003,5,1,NA,0,5,"fish",0,201493547
15015,"2015-09-08",2015,5,1,5,0,5,"bug",0,201493547
15016,"2019-06-12",2019,4,0.75,3,0.25,3.75,"fish",0,NA
15016,"1990-08-02",1990,4,1,NA,0,4,"fish",0,NA
15016,"2003-06-26",2003,5,0.76595745,4,0.234042553,4.765957463,"fish",0,NA
15017,"1991-09-16",1991,3,0.75,2,0.25,2.75,"fish",0,201496073
15017,"2005-11-14",2005,3,0.6,2,0.4,2.6,"bug",0,201496073
15017,"2006-07-19",2006,3,0.75,4,0.25,3.25,"fish",0,201496073
15017,"2003-07-07",2003,2,1,NA,0,2,"fish",1,201496073
15017,"2004-10-27",2004,3,1,3,0,3,"bug",0,201496073
15018,"2003-07-31",2003,4,0.99578059,3,0.004219409,3.995780588,"fish",0,201495387
15018,"2004-10-28",2004,4,1,4,0,4,"bug",0,201495387
15018,"2013-09-17",2013,5,1,5,0,5,"bug",0,201495387
15018,"2013-07-09",2013,4,1,NA,0,4,"fish",0,201495387
15020,"2003-07-14",2003,3,1,NA,0,3,"fish",0,201494447
15020,"2010-10-04",2010,3,1,3,0,3,"bug",0,201494447
15020,"2014-10-02",2014,2,0.833333333,3,0.166666667,2.166666667,"bug",1,201494447
15020,"2010-07-15",2010,3,0.89285714,2,0.107142857,2.892857134,"fish",0,201494447
15020,"2018-10-02",2018,4,0.93396226,3,0.066037736,3.933962248,"bug",0,201494447
15020,"2012-07-11",2012,3,0.76530612,2,0.234693878,2.765306115,"fish",0,201494447
15020,"2008-09-24",2008,3,0.976190476,2,0.0238,2.976190476,"bug",0,201494447
15020,"2017-06-23",2017,3,0.75,4,0.25,3.25,"fish",0,201494447
15020,"2004-10-28",2004,2,0.5,3,0.5,2.5,"bug",0,201494447
15020,"2012-10-15",2012,3,0.783018868,2,0.216981132,2.783018868,"bug",0,201494447
